172.30.126.26 - - [16/Jan/2018:15:05:48 +0800] "GET /dashboard/i18n/js/horizon+openstack_dashboard/ HTTP/1.1" 200 68193 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:51 +0800] "GET /dashboard/admin/aggregates/ HTTP/1.1" 200 5716 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:52 +0800] "GET /dashboard/i18n/js/horizon+openstack_dashboard/ HTTP/1.1" 200 68193 "http://172.30.126.30/dashboard/admin/aggregates/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:05:58 +0800] "GET /dashboard/project/instances/ HTTP/1.1" 200 9357 "http://172.30.126.30/dashboard/admin/aggregates/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:02 +0800] "GET /dashboard/i18n/js/horizon+openstack_dashboard/ HTTP/1.1" 200 68193 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/framework/widgets/wizard/wizard.html HTTP/1.1" 200 940 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/framework/widgets/help-panel/help-panel.html HTTP/1.1" 200 215 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/api/keystone/user-session/ HTTP/1.1" 200 244 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/api/keystone/svc-catalog/ HTTP/1.1" 200 1792 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/api/nova/keypairs/ HTTP/1.1" 200 13 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/api/settings/ HTTP/1.1" 200 101 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/details/details.html HTTP/1.1" 200 768 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/source/source.html HTTP/1.1" 200 2267 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/flavor/flavor.html HTTP/1.1" 200 714 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/network/network.html HTTP/1.1" 200 1583 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/networkports/ports.html HTTP/1.1" 200 1286 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/security-groups/security-groups.html HTTP/1.1" 200 867 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/api/nova/limits/ HTTP/1.1" 200 220 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/keypair/keypair.html HTTP/1.1" 200 1319 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/configuration/configuration.html HTTP/1.1" 200 477 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/metadata/metadata.html HTTP/1.1" 200 227 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/details/details.help.html HTTP/1.1" 200 226 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/source/source.help.html HTTP/1.1" 200 428 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/flavor/flavor.help.html HTTP/1.1" 200 379 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
